node,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,centroid_row,centroid_col,bbox,mean_intensity_gray,mean_color
13,45010.0,2148.067242667258,0.9493810202188648,0.7479974739920896,0.4881355196946035,455.63907774369335,143.12846863268607,224.05472117307266,1292.4363919129082,"(31, 1176, 439, 1402)",0.5179229112571934,[175.14725617 114.24814486 181.94767829]
14,18347.0,1860.2377695219852,0.9062111130383524,0.5280016116035455,0.3286461505391753,302.3278722978778,127.8319391865288,145.14089496920477,1009.0612634218128,"(35, 913, 306, 1119)",0.7070603789902072,[221.02174742 165.45162697 207.6169401 ]
15,42757.0,2120.977884892163,0.8753629783305791,0.7229182517541635,0.5320681931309109,356.9071111901779,172.5525578821102,187.90988610052156,1439.156769651753,"(35, 1331, 427, 1536)",0.5607299027289191,[187.4030685  125.44596206 186.11556003]
16,46692.0,2759.6429278371183,0.7017757648396331,0.7486051433335471,0.6176925824502917,310.0945614406747,220.91071610403915,184.42358433992976,1144.2698320911504,"(38, 1026, 371, 1253)",0.5838917545265343,[191.48481539 132.02728519 190.70116937]
17,36130.0,1938.9068170802973,0.8394440540561344,0.6047165548060991,0.429015863968842,365.62097971068573,198.69530105395071,181.1039579296983,739.5398007196236,"(39, 600, 387, 842)",0.5573672197999598,[189.74099087 123.53047329 186.33814005]
18,16929.0,1334.8042199758559,0.8117563818737406,0.5426657263751763,0.35233516483516486,222.6723882765246,130.03983143384858,141.77092563057477,859.8363754504105,"(39, 756, 247, 987)",0.6349629817727788,[213.99692835 143.13645224 194.74889243]
19,55643.0,1942.2144289248724,0.8658684006124865,0.8425140815214099,0.6685931942708834,385.69842427448145,192.95405998202816,219.35756519238717,506.1339252017325,"(45, 410, 457, 612)",0.5671758043380895,[186.97978182 127.58546448 188.93183329]
20,22400.0,1464.4021997223026,0.9622602860072123,0.6306128768897272,0.40295017089404567,369.2470541742078,100.48347566947203,233.37959821428572,902.0116071428571,"(69, 820, 396, 990)",0.4985806508053221,[167.99473214 109.47049107 182.02491071]
21,35573.0,1927.0367593952083,0.7530711527003302,0.674484746212624,0.5335123055926332,283.26393201666326,186.37041211537712,298.4629634835409,668.0687600146179,"(126, 543, 425, 766)",0.5581856898077028,[185.18651786 124.935541   188.71469935]
22,48542.0,2630.5007922133873,0.6052800919668576,0.6697757847533632,0.5074536369148425,307.80581612821896,245.01729850013933,323.3842857731449,328.2792839190804,"(144, 198, 465, 496)",0.5055831073798231,[171.9740225  110.96001401 180.28319806]
23,11838.0,1052.3940110268397,0.8612518661767654,0.6822661518068123,0.5531775700934579,204.6248241041164,103.98590298541801,268.6999493157628,45.25114039533705,"(173, 0, 387, 100)",0.6458466458960676,[200.11809427 150.56952188 200.39339415]
24,7965.0,1435.9047250392443,0.8884423539022929,0.49697385661695886,0.3729456384323641,183.4639104284385,84.2077732208754,275.1367231638418,965.4772128060264,"(189, 922, 378, 1035)",0.4501239888728875,[162.76572505  94.65285625 173.08248588]
25,33722.0,2536.352559935246,0.7809321971111265,0.6727446833978374,0.4756142280894756,282.63160708255856,176.53616869925506,381.54970049226023,1069.5399739042762,"(218, 962, 521, 1196)",0.4969641627912656,[173.69613309 107.45098156 179.54231659]
26,20125.0,1425.1463197058372,0.7759958841885409,0.6702301262197355,0.5313110512698664,221.8673946163061,139.94019025176573,340.80611180124225,1464.4776645962734,"(218, 1359, 432, 1536)",0.5340023692510047,[176.06231056 119.50057143 184.00352795]
27,22510.0,1844.93625433182,0.9064632891505486,0.5962282142289559,0.3699868507560815,293.2883156574087,123.85114671062021,428.9500666370502,933.4453131941359,"(220, 835, 558, 1015)",0.553373749514377,[192.83567303 121.33118614 184.91532652]
28,13266.0,1305.1107857999043,0.7651846934496842,0.608141560465756,0.4797483003037755,195.5091900654152,125.87093394155254,369.87456656113375,60.48198401929745,"(236, 0, 459, 124)",0.36866247192439466,[137.96102819  74.28011458 160.22493593]
29,33315.0,2483.003317530329,0.7990681071437584,0.6247304367393628,0.448989218328841,309.36782912726943,186.00447374974297,448.042773525439,138.8861173645505,"(311, 0, 576, 280)",0.5358771119998352,[184.9429086  117.66957827 182.6280054 ]
30,6003.0,894.4234482783625,0.8646738947467052,0.5725867989317055,0.33472733355637335,162.3443144809138,81.55100555745437,411.29868399133767,602.728135932034,"(318, 548, 465, 670)",0.3228967776242598,[123.09345327  62.63384974 157.74012994]
31,38867.0,2527.9982668964453,0.44584609254032737,0.6481290021344717,0.4227798807814472,263.97068315599415,236.28270230707423,476.08050531299045,774.9482337201225,"(321, 625, 647, 907)",0.5024415353112198,[178.07726349 108.08305246 179.73033679]
32,18885.0,1474.4316369738253,0.6925194044458519,0.5911168148240892,0.3783810859547185,204.4307305841309,147.47617523369416,459.015356102727,1321.7991527667461,"(322, 1196, 552, 1413)",0.49957253568814336,[181.07010855 106.575695   175.71908922]
33,7922.0,1149.6671349860083,0.841871962566754,0.4988979154858618,0.3293970893970894,182.02391885465818,98.23417883510535,429.3068669527897,1198.8303458722544,"(354, 1116, 484, 1301)",0.6058350292310815,[206.80358495 135.1124716  192.54796768]
34,22427.0,1904.6113985445425,0.8808586269448222,0.6277149574563368,0.4627845071294443,280.1386212043315,132.61185922584346,467.0734382663754,435.9484549872921,"(380, 266, 541, 567)",0.4792226733707707,[174.51339903 101.42930396 174.13537254]
35,18875.0,1141.5777772109132,0.7316697391797993,0.7736606959872115,0.5663066306630663,205.41200500820935,140.02100226359838,477.03268874172187,1475.8751258278146,"(387, 1371, 589, 1536)",0.5102809223737177,[179.28402649 110.59952318 178.93038411]
36,17241.0,1621.8174593052022,0.7352477240218734,0.5807005725833614,0.4088160671519693,209.0636976766931,141.70305725339045,516.7509425207354,573.9824836146395,"(409, 437, 590, 670)",0.4960945629148939,[178.33542138 105.91729018 178.01119425]
37,15077.0,1068.140223051427,0.7923666083773955,0.6833612835969723,0.47991469314998725,192.87490818946637,117.66241382030805,503.34018703986203,1142.6208131591166,"(430, 1043, 584, 1247)",0.4489891669300207,[165.94727068  93.57040525 170.43238045]
38,10400.0,803.8792924010784,0.735884241495585,0.7869844873250095,0.4784688995215311,148.86576156114904,100.7981034813673,527.2664423076923,330.8580769230769,"(464, 261, 607, 413)",0.4901540861236803,[178.45932692 104.03855769 175.27740385]
39,24699.0,1454.4905114768712,0.5473601804209264,0.6499394768696385,0.4354471888718464,207.56777668823705,173.71287990037152,601.017369124256,246.12182679460707,"(481, 106, 700, 365)",0.4826133660567348,[174.94692093 102.62427629 172.99279323]
40,21945.0,1507.8813844421313,0.662876993394661,0.7370277078085642,0.5914297264519607,210.8613792975559,157.87788549396063,586.557302346776,1431.7235816814764,"(483, 1331, 664, 1536)",0.4549412925540232,[165.10877193  95.86466165 171.19052176]
41,27934.0,1339.8864350760148,0.7544701689934956,0.8056180423371979,0.5770057010658515,238.33228901513894,156.42566529110684,603.9668146344956,1221.901338870194,"(490, 1093, 686, 1340)",0.4820952980625199,[174.18200043 102.58194315 173.83500394]
42,17023.0,1827.6053018901325,0.3563816186256105,0.5450324976787372,0.4099162011173184,190.14147348542252,177.65687655455235,595.1390471714739,863.0692592375023,"(500, 753, 679, 985)",0.4063116872328441,[152.70839453  82.84550314 164.92750984]
43,18225.0,1273.0702012600884,0.7627160562673326,0.766271442986882,0.60853450866473,200.1796362902986,129.46287641826143,583.8645267489712,91.70831275720164,"(501, 0, 650, 201)",0.44436414696468435,[164.99193416  92.42995885 168.20636488]
44,25486.0,2015.818505325729,0.7185469582068587,0.645460301380271,0.5365247779040883,236.42824299362695,164.43074702790435,598.2916895550499,1021.3553715765519,"(508, 887, 682, 1160)",0.5053665182576208,[181.08004395 108.32288315 178.84552303]
45,28379.0,1430.088491223318,0.8928585516474896,0.7535181349901757,0.5291825165958082,303.8350817890192,136.82824439563444,614.4130166672539,634.2826033334508,"(516, 467, 680, 794)",0.4902768467017519,[177.99372776 104.18397407 175.64096691]
46,19390.0,1016.0569619307419,0.7077523256889933,0.7777153858495107,0.6050677151594582,192.76777143808482,136.1828444929916,609.0333677153171,419.2536358947911,"(528, 316, 675, 534)",0.4607987608530776,[169.82439402  96.55987622 171.11046931]
47,11723.0,2015.5870119269027,0.8571924330983544,0.38366879397807235,0.21428310301966805,264.7955555783959,136.36871688621562,678.9981233472661,1315.1846796894993,"(567, 1131, 755, 1422)",0.5983846841051528,[211.0748102  131.91913333 185.29471978]
48,15913.0,1400.993036793813,0.5472985416164519,0.6462656865532226,0.4858634587200782,175.0390297149082,146.49672034415582,698.3658643876076,62.81933010745931,"(596, 0, 774, 184)",0.6408307470892586,[221.07314774 143.49010243 191.13699491]
49,10001.0,1004.5655839020935,0.861309854874244,0.7573072845676208,0.5759949317514255,174.80462175634668,88.81474039253702,689.8915108489151,1456.146385361464,"(633, 1357, 730, 1536)",0.5323517258470231,[213.87081292 109.03849615 170.54094591]
50,8925.0,907.2935059634514,0.9176855348728394,0.6907894736842105,0.49495341614906835,182.92278313135188,72.67659585254138,695.7777030812325,1083.3445378151262,"(645, 992, 737, 1188)",0.5937677176470588,[223.17490196 127.0247619  181.86666667]
51,15431.0,1496.36666581637,0.9372782871385935,0.6187745609110594,0.3941406349773952,282.3810403456603,98.43294850833512,717.76573132007,968.8156308729182,"(646, 831, 765, 1160)",0.5421217715548406,[211.2331022  113.03700343 173.19480267]
52,8957.0,1340.2417741353422,0.7720688915583648,0.6361957525392429,0.46956749672346004,159.23913655447538,101.20265732350434,704.6205202634811,669.3127163112649,"(652, 581, 761, 756)",0.6239997183493248,[227.21848833 136.04443452 187.37601876]
53,8102.0,1059.4539315504119,0.6648173082302666,0.6533344085154423,0.4709096192967161,134.35113533261836,100.36110263928695,700.4730930634411,824.7563564551963,"(652, 747, 763, 902)",0.6058013471377196,[220.1576154  131.87830165 185.16107134]
54,10826.0,866.564537881567,0.9243858558535382,0.6961610185840139,0.49953857511997046,199.81958874036886,76.22293357058061,702.9363569185294,400.6146314428228,"(661, 292, 745, 550)",0.5594297755947012,[223.06687604 115.60077591 174.0927397 ]
55,10852.0,1089.9858941188766,0.9566540164510817,0.6151927437641723,0.4291024120205615,246.89391739681085,71.90214405632871,700.7600442314781,194.8802064135643,"(664, 45, 754, 326)",0.5071531426754262,[210.57694434 101.58671213 165.06680796]
56,7766.0,1020.2518754031088,0.9671883685479148,0.6805713784944352,0.4816124031007752,218.08537995177517,55.40684723229342,702.5825392737574,1246.0414627865052,"(667, 1144, 742, 1359)",0.511027796023895,[216.09708988 101.33492145 164.99935617]
57,44617.0,2168.840799902315,0.8346297202841677,0.6857191159745489,0.5425482756943432,367.53657504349917,202.44334600983635,869.8800681354641,1457.6734876840667,"(668, 1305, 1024, 1536)",0.6399060051145545,[209.7824596  146.42909653 191.98173342]
58,15851.0,1441.8569978244918,0.9587122390928999,0.5527426160337553,0.3560022459292532,309.92528814966806,88.13593126634277,727.0900889533783,511.7427922528547,"(672, 332, 809, 657)",0.5738586026984132,[217.94776355 121.87508675 177.95571257]
59,4944.0,811.8670990922585,0.8896605805084977,0.6036630036630036,0.42292557741659537,143.71057505536172,65.62147324324272,719.6318770226537,751.9813915857605,"(678, 663, 748, 830)",0.5042884228853354,[216.76881068  98.84364887 163.90331715]
60,29881.0,1953.9301576774103,0.8859968417603519,0.6554863335234502,0.44150413711583925,346.03910635812184,160.45531363584587,795.3246879287842,173.4982430306884,"(722, 0, 902, 376)",0.6381096438618284,[210.61969144 145.52966768 192.08530504]
61,33397.0,1928.2083322704623,0.832647639447672,0.6468901931160052,0.5174219536757301,308.73293010646347,170.9772635076944,832.3322454112645,1292.4532443033806,"(736, 1126, 931, 1457)",0.7135545793651772,[221.21936102 168.0476989  204.2438243 ]
62,9046.0,1116.8559518039654,0.9929972144520577,0.5959549377429343,0.4508572567783094,359.96523027314305,42.525488652491156,762.7020782666372,1154.2713906699094,"(737, 964, 794, 1316)",0.8453213400788129,[240.7633208  206.95909794 226.57694008]
63,27030.0,2635.323122683724,0.7322064742836777,0.5460937026486453,0.35953711093375895,299.42204579297174,203.93118303281778,821.44380318165,778.3772475027747,"(739, 624, 949, 982)",0.7254743296409943,[227.33425823 170.3136515  205.89511654]
64,35479.0,2837.4307704220487,0.9359788420928608,0.5843146296875772,0.33113380123945346,424.62801544375037,149.49294916858034,856.8251078102539,602.0610783843964,"(742, 422, 978, 876)",0.7189195992879522,[223.95555117 169.0718735  204.99202345]
65,5188.0,602.7361107568208,0.9641656201481953,0.6367206676485027,0.4006177606177606,186.96274135958964,49.60141504428549,789.5325751734772,649.6871626831149,"(756, 557, 830, 732)",0.8745851476257426,[244.2958751  215.86410948 231.30589823]
66,6235.0,790.7960312803931,0.9850098646302661,0.6143462410089664,0.39599872975547795,262.4055561151736,45.26443862130095,802.5870088211708,881.0838813151564,"(766, 762, 833, 997)",0.8596051867855401,[242.7127506  211.28291901 228.44747394]
67,23956.0,1516.5321420372136,0.8507602382433175,0.7124884751509384,0.5103101567825494,258.8812902176581,136.05610008863067,845.6595424945734,1047.130614459843,"(767, 887, 930, 1175)",0.6678542827045661,[215.75075138 154.19807146 196.15127734]
68,37386.0,2175.3759005323595,0.8034590311487736,0.6668807192165677,0.4931669480793584,302.4890930149702,180.08992055858297,860.0912373615791,320.93965655593,"(768, 146, 974, 514)",0.7204869829222011,[225.70221473 169.1847483  204.26756005]
69,10888.0,1093.0397179880388,0.9190889289017004,0.6070472792149866,0.47134199134199134,215.22116684896994,84.80793855688496,856.9707016899339,893.8902461425422,"(796, 775, 901, 995)",0.618145962923744,[204.47318148 140.53554372 189.14759368]
70,11343.0,781.7544007200504,0.619187501272227,0.8081938012112576,0.6448916936721815,146.11056300702603,114.7323218742051,868.4850568632637,51.174997795997534,"(804, 0, 947, 123)",0.6762193828447363,[216.67133915 156.92224279 195.99321167]
71,15635.0,1674.3311319104373,0.6714618631418752,0.5130771502641682,0.30055747789311804,227.72925124116193,168.75628224406185,971.7396866005756,605.8010233450592,"(854, 464, 1024, 770)",0.6515803758786534,[211.98157979 149.7587464  193.75177486]
72,31840.0,2214.806312016909,0.9245411328935595,0.6082952830368913,0.3817837358210029,381.434616934849,145.3579682165328,946.0091394472362,1107.211966080402,"(863, 846, 1024, 1364)",0.7528617221770618,[229.2468593  179.25678392 208.38388819]
73,15725.0,1582.4265863399423,0.7748750462891404,0.6494713365273418,0.4401802709662972,195.14609843289028,123.35466632496025,939.053227344992,486.2839427662957,"(865, 373, 1021, 602)",0.6608425948689174,[213.89875994 152.29437202 195.70015898]
74,12979.0,1069.9026329981912,0.6081048347875347,0.6717561202836292,0.581209977161793,160.00071464284494,127.01764433986355,970.2876184605902,67.9519993836197,"(887, 0, 1024, 163)",0.6595054338154093,[216.60882965 151.37645427 192.09145543]
75,20121.0,1855.5027047856909,0.8788840038037775,0.6128845568077977,0.4833409402099498,290.5934028591663,138.62338129035976,971.7254609611848,824.3707569206302,"(891, 636, 1024, 949)",0.7060166636164927,[220.98861886 165.70568063 201.50241042]
76,17616.0,894.3107499061546,0.8034275668896713,0.8419845139088041,0.6383996520982822,204.14764950034896,121.55002221120742,970.7449477747502,1304.0059037238873,"(898, 1189, 1024, 1408)",0.6432193045537925,[210.04456176 147.59945504 191.3148842 ]
77,15678.0,1166.8387078612623,0.8798225903641789,0.7762154668779087,0.5406206896551724,219.72969735826342,104.43801506883231,973.5643576986861,194.4183569332823,"(908, 85, 1024, 335)",0.6716439833262046,[220.37823702 154.43053961 193.60932517]
78,6413.0,1016.6671349860084,0.8269181112273195,0.5800470332850941,0.4191503267973856,142.7383985512846,80.2649932334871,958.310774988305,334.23733042257913,"(916, 250, 1006, 420)",0.7179747182041382,[226.28395447 168.24294402 203.01263059]
79,7471.0,903.5229073212244,0.8882632608553379,0.6906720902283443,0.6371855010660981,170.42493437746882,78.28208847760541,991.9289251773524,1003.3601927452818,"(957, 928, 1024, 1103)",0.6416672453224362,[211.98139473 146.47932004 191.23156204]
80,7597.0,840.0498192558055,0.970119131119216,0.7488417939871858,0.5695756485230169,217.59046214155038,52.79377408330375,1002.4110833223641,396.2653679083849,"(970, 264, 1024, 511)",0.6532510652037569,[218.65894432 148.57535869 191.72239042]
